Pronunciation,Syllables,Word,Frequency
V AH L D,ELED,REVELED,72379
V AH L D,ELED,SHOVELED,53803
V AH L D,ELED,SWIVELED,31530
V AH L D,ELED,TRAVELED,4677240
V AH L D,ELED,UNRAVELED,108600
V AH L D,VALED,RIVALED,98900
V AH L D,VALED,UNRIVALED,769989
D F EH,FE,BEDFELLOW,41264
B EH D Z,BEDS,BEDS,18301294
B IY F,BEEF,BEEF,11441469
B IY P,BEEP,BEEP,1397739
B IH R Z,BEERS,BEERS,2633610
F AO L,FALL,BEFALL,197417
F AO L,FALL,FALL,65501110
F AO L,FALL,WATERFALL,2121717
F AO L,FAUL,DEFAULTER,33362
F AO L,FAUL,FAULTY,2125277
F AO L,FALSE,FALSELY,992639
F AO L,FAL,FALSETTO,114379
F AO L,FAL,FALSIFIED,262363
F AO L,FAL,FALSIFY,212477
F AO L,FAL,FALSIFYING,146640
F AO L,FAL,FALSITY,174355
F AO L,FAL,FALTER,269624
F AA,FA,BEFALLEN,150193
F AA,FA,FALLEN,7714660
F AA,FA,FALLING,12324340
F AA,FA,FATAH,880634
F AA,FA,FATHER,48580528
F AA,FA,FATHERHOOD,493235
F AA,FA,FATHERLAND,217375
F AA,FA,FATHERLESS,134289
F AA,FA,FATHERLY,98285
F AA,FA,FOREFATHER,47917
F AA,FA,GAROFALO,258966
F AA,FAT,FATWA,347937
F AA,FAU,FAUNAL,174295
F AA,FO,FODDER,990472
F AA,FO,FOGARTY,303663
F AA,FO,FOGGIEST,37642
F AA,FO,FOGGY,704386
F AA,FO,FOKKER,317055
F AA,FO,FOLIC,1050468
F AA,FO,FOLLICLE,557719
F AA,FO,FOLLIS,52538
F AA,FO,FOLLOW,68982994
F AA,FO,FOLLOWER,830052
F AA,FO,FOLLOWING,220709925
F AA,FO,FOLLY,1367992
F AA,FO,FOSSIL,5291925
F AA,FO,FOSSILIFEROUS,24505
F AA,FO,FOSSILIZED,146704
F AA,FO,FOXY,920102
F AA,FOX,FOXES,801589
F AA,PHOL,GEOMORPHOLOGY,301675
F AA,PHOL,MORPHOLOGY,2198704
F AA,OL,GRAPHOLOGY,57983
F AA,PHO,MONOPHONIC,1814578
F AA,PHO,PHONIC,242991
F AA,PHO,POLYPHONIC,11779964
F AA,PHO,SYMPHONIC,948618
F AA,PHO,TELEPHONIC,209299
F AA,PHO,XENOPHOBIC,131118
F AA,PHON,PHONICS,1133211
F AA,PHOS,PHOSPHATE,3724512
F AA,PHOS,PHOSPHOR,328436
F AA,PHOS,PHOSPHORESCENCE,46676
F AA,PHOS,PHOSPHORIC,321632
F AA,PHOS,PHOSPHOROUS,343654
F AA,PHOS,PHOSPHORUS,2201635
F AA,FFA,STAFFA,24904
F EH L,FELL,BEFELL,129082
F EH L,FELL,FELL,15084108
F EH L,FEL,FELDA,23198
F IH T,FIT,BEFIT,31021
F IH T,FIT,BENEFIT,47703520
F IH T,FIT,FIT,42342802
F IH T,FIT,REFIT,197564
F IH T,FIT,UNFIT,814145
F IH T,FEIT,COUNTERFEIT,1068957
F IH T,FEIT,FORFEIT,819806
F IH T,FITTE,LAFITTE,140051
F IH T,FFIT,SOFFIT,124396
HH AE N D,HAND,BEFOREHAND,1438671
HH AE N D,HAND,HAND,121296661
F R EH N D,FRIEND,BEFRIEND,175832
F R EH N D,FRIEND,FRIEND,154527125
B EH G,BEG,BEG,2616794
G AE T,GAT,BEGAT,191296
G AE T,GATT,GATT,734063
G IH N,GIN,BEGIN,45434902
G IH N,GIN,BERGIN,183456
G IH N,GIN,FAGIN,102331
G IH N,GIN,GINZA,182663
G IH N,GIN,KOSYGIN,16232
G IH N,GAIN,BOUGAINVILLE,157356
G IH N,GUIN,GUIN,249172
G IH N,GYN,GYN,1478793
G IH N,GGIN,HIGGINSON,156609
G IH N,GEN,LEGENDRE,190902
G IH N,GON,MUSKEGON,845093
G AO T,GOT,BEGOT,60965
G AO,GO,BEGOTTEN,404277
G AO,GA,GALLING,95784
G AO,GAU,GAUDY,248813
G AO,GAU,GAUGUIN,296441
G AO,GAU,GAULLIST,16142
G AO,GAW,GAW,119459
G AO,GAW,GAWKY,31136
G AO,GOTT,GOTTFRIED,437074
G AO,GOD,UNGODLY,304649
G R AH JH,GRUDGE,BEGRUDGE,78609
G R AH JH,GRUDGE,GRUDGE,713383
G AY L D,GUILED,BEGUILED,74919
G AY,GUI,BEGUILING,147471
G AY,GUI,DISGUISING,119761
G AY,GUI,GUIDANCE,23681851
G AY,GUI,GUIDED,9015660
G AY,GUI,GUIDER,128473
G AY,GUI,GUIDING,3747104
G AY,GUI,MISGUIDED,930681
G AY,GAI,GAIA,1141431
G AY,GEI,GEIGER,618526
G AY,GEI,GEISEL,75406
G AY,GEY,GEYSER,313513
G AY,GUY,GUY,45286019
G AY,GUY,GUYANA,5758483
G AY,GUY,GUYON,70825
G AY,GUY,GUYOT,92473
G AY,GYN,GYNECOLOGIC,481401
G AY,GY,GYNECOLOGIST,205628
G AY,GY,GYNECOLOGY,1430339
HH AE F,HALF,BEHALF,21247820
HH AE F,HALF,HALF,86290420
HH AH N,HAN,BEHAN,102071
HH AH N,HAN,COHAN,105266
HH AH N,HUN,HUN,1753259
HH AH N,HUN,HUNDRED,18339491
HH AH N,HUN,HUNDREDTH,264490
HH AH N,HUN,HUNDREDWEIGHT,58820
HH AH N,HUN,HUNTED,1048330
HH AH N,HUN,HUNTING,19830577
HH AH N,HUNT,HUNTRESS,173048
HH AH N,HUNTS,HUNTSVILLE,3279816
HH ER,HAR,BEHAR,130811
HH ER,HAR,HARANGUE,62519
HH ER,HAR,HARANGUED,24021
HH ER,HAR,HARANGUING,21050
HH ER,HAR,HARASS,641237
HH ER,HAR,HARASSED,643111
HH ER,HAR,HARASSER,66130
HH ER,HAR,HARASSMENT,5204597
HH ER,HAR,MAHARAJA,283845
HH ER,HAR,MAHARASHTRA,2345459
HH ER,HAR,SAHARAN,1357514
HH ER,HER,HER,391961061
HH ER,HER,HERBARIUM,549452
HH ER,HER,HERBIVORE,144543
HH ER,HER,HERBIVOROUS,84222
HH ER,HER,HERCULEAN,119315
HH ER,HER,HERCULES,2283618
HH ER,HER,HEREDITARY,1191152
HH ER,HER,HEREDITY,444987
HH ER,HER,HERING,137074
HH ER,HER,HERMAPHRODITE,352669
HH ER,HER,HERMAPHRODITIC,25249
HH ER,HER,HERMES,1567382
HH ER,HER,HERMETICALLY,153509
HH ER,HER,HERMIA,46007
HH ER,HER,HERMINA,14106
HH ER,HER,HERMIT,828204
HH ER,HER,HERMITAGE,1043143
HH ER,HER,HERMOSILLO,83664
HH ER,HER,HERNANDO,638544
HH ER,HER,HERNIA,813497
HH ER,HER,HERPES,3273130
HH ER,HER,HERSCHEL,472602
HH ER,HER,HERSEY,187296
HH ER,HER,HERSHEY,1676137
HH ER,HER,HERTA,54827
HH ER,HER,HERTHA,91303
HH ER,HER,HERTZOG,85064
HH ER,HER,HERVEY,480804
HH ER,HER,HERZOG,668797
HH ER,HER,TEHERAN,198240
HH ER,HERB,HERBICIDE,1173356
HH ER,HERR,HERRERA,1169586
HH ER,HIR,HIRSUTE,475227
HH ER,HOR,HORIZON,7648930
HH ER,HUR,HURDLE,1048302
HH ER,HUR,HURLEY,1947191
HH ER,HUR,HURLING,466538
HH ER,HUR,HURLY,44789
HH ER,HUR,HURTING,1746307
HH ER,HUR,HURTLE,46483
HH ER,HUR,HURTLING,121998
HH ER,HURR,HURRI,27293
HH ER,HURR,HURRICANE,16757015
HH ER,HURR,HURRIED,786287
HH ER,HURR,HURRIEDLY,295411
HH ER,HURR,HURRY,3536968
HH ER,HURR,HURRYING,220749
HH ER,HURR,UNHURRIED,81320
HH ER,HURT,HURTFUL,289005
HH ER,HEAR,REHEARSAL,2092470
HH ER,HEAR,REHEARSING,260908
HH EY V,HAVE,BEHAVE,3193930
HH EY V,HAVE,MISBEHAVE,109226
HH EY V D,HAVED,BEHAVED,1125698
HH EY V D,HAVED,MISBEHAVED,38862
V Y ER,IOR,BEHAVIOR,32128221
V Y ER,IOR,BEHAVIORAL,7585493
V Y ER,IOR,BEHAVIORALLY,94251
V Y ER,IOR,BEHAVIORIST,77296
V Y ER,IOR,SAVIOR,1699881
V Y ER,IOUR,BEHAVIOUR,14175567
V Y ER,VIER,ELSEVIER,3660463
V Y ER,VIOR,MISBEHAVIOR,190418
HH EH L D,HELD,BEHELD,465526
HH EH L D,HELD,HELD,76100888
M AH TH,MOTH,BEHEMOTH,447100
M AH TH,MUTH,DEMUTH,94580
M AH TH,MOUTH,FALMOUTH,1309237
M AH TH,OUTH,PLYMOUTH,8478857
HH EH S T,HEST,BEHEST,251363
HH AY N D,HIND,BEHIND,53824933
HH AY N D,HIND,HIND,1070013
HH OW L,HOL,BEHOLDEN,178716
HH OW L,HOL,BEHOLDER,369503
HH OW L,HOL,BEHOLDING,150520
HH OW L,HOL,FREEHOLDER,82764
HH OW L,HOL,HOLBEIN,95062
HH OW L,HOL,HOLBROOK,881799
HH OW L,HOL,HOLDEN,3529238
HH OW L,HOL,HOLDER,17489966
HH OW L,HOL,HOLDING,24523968
HH OW L,HOL,HOLMIUM,48802
HH OW L,HOL,HOLTON,435088
HH OW L,HOL,POLICYHOLDER,401541
HH OW L,HOL,SHAREHOLDER,4193216
HH OW L,HOL,TITLEHOLDER,19560
HH OW L,HOLE,CUBBYHOLE,14594
HH OW L,HOLE,HOLE,26199070
HH OW L,HOLE,PIGEONHOLE,85276
HH OW L,HOLD,HOLDOVER,104343
HH OW L,HOLD,HOLDUP,107781
HH OW L,HOUL,HOULTON,165096
HH OW L,WHOLE,WHOLE,85202530
HH OW L,WHOLE,WHOLEHEARTED,72904
HH OW L,WHOLE,WHOLEHEARTEDLY,449666
HH OW L,WHOLE,WHOLESALER,1818207
HH OW L,WHOLE,WHOLESALING,253872
HH UW V,HOOVE,BEHOOVE,40824
B EY ZH,BEIGE,BEIGE,4288534
UW T,UT,BEIRUT,2062273
UW T,OUTE,REROUTE,144691
L AA S,LAS,BELASCO,87377
L AA S,LAS,LASKI,306047
B EH L CH,BELCH,BELCH,115135
ZH IY K,GIQUE,BELGIQUE,908226
JH AH M,GIUM,BELGIUM,23698217
JH AH M,JUM,BUJUMBURA,89650
JH AH M,JUM,JUMBLE,709075
JH AH M,JUM,JUMBLED,175236
JH AH M,JUM,JUMBO,3237095
JH AH M,JUM,JUMPER,4746695
JH AH M,JUM,JUMPY,168187
JH AH M,GEM,STRATAGEM,102226
L IY F,LIEF,BELIEF,12108114
L IY F,LIEF,DISBELIEF,840992
L IY F,LIEF,LIEF,131887
L IY F,LIEF,RELIEF,26483302
L IY F,LEAF,CLOVERLEAF,150358
L IY F,LEAF,INTERLEAF,32975
L IY F,LEAF,LEAF,13159307
L IY F,LEIF,LEIF,654963
L IY V,LIEVE,BELIEVE,75918053
L IY V,LIEVE,DISBELIEVE,138705
L IY V,LIEVE,RELIEVE,3018810
L IY V,LEAVE,INTERLEAVE,137974
L IY V,LEAVE,LEAVE,70957750
L IY V D,LIEVED,BELIEVED,13851733
L IY V D,LIEVED,RELIEVED,1995685
L IY V D,LIEVED,UNRELIEVED,38125
L IY V D,LEAVED,INTERLEAVED,384492
V Y UW,VUE,BELLEVUE,3021562
V Y UW,VUE,REVUE,1290094
V Y UW,VIEW,INTERVIEW,32430752
V Y UW,VIEW,OVERVIEW,60666200
V Y UW,VIEW,PREVIEW,28294286
V Y UW,VIEW,REVIEW,339067778
V Y UW,VIEW,VIEW,602279334
V Y UW,VIEW,VIEWFINDER,1070280
V Y UW,VIE,INTERVIEWEE,323871
V Y UW,VIE,INTERVIEWER,1356390
V Y UW,VIE,VIEWER,9858416
V Y UW,VIE,VIEWING,28507347
F L AW,FLO,BELLFLOWER,341419
F L AW,FLO,CAULIFLOWER,661931
F L AW,FLO,CONEFLOWER,97443
F L AW,FLO,CORNFLOWER,193916
F L AW,FLO,FLOWER,33364539
F L AW,FLO,MAYFLOWER,695987
F L AW,FLO,SUNFLOWER,2136497
F L AW,FLO,WALLFLOWER,137272
F L AW,FLAU,FLAUBERT,171744
F L AW,FLOW,FLOWERED,447737
F L AW,FLOW,FLOWERING,2151998
F L AW,FLOW,FLOWERPOT,83562
F L AW,FLOW,FLOWERY,474297
F L AW,FFLO,SAFFLOWER,178324
K OW S,COSE,BELLICOSE,77140
K OW S,COSE,GLUCOSE,5301959
K OW S,COAS,COASTAL,14153912
K OW S,COAS,COASTER,2503539
K OW S,CO,CORTICOSTEROID,303520
K OW S,COS,COSTAIN,46129
K OW S,KOES,KOESTLER,61516
L OW Z,LLOWS,BELLOWS,789546
L OW Z,LLOWS,BILLOWS,94586
L OW Z,LLOWS,GALLOWS,347324
L OW Z,LLOWS,YELLOWS,301593
L OW Z,OS,KILOS,355739
L OW Z,OS,ZELOS,23742
L OW Z,LOWES,LOWES,617732
L OW Z,LOS,MILOS,307933
L OW Z,LOS,PALOS,872952
L W EH,WET,BELLWETHER,147569
M AA N,MON,BELMONTE,108456
M AA N,MON,MONDO,1664921
M AA N,MON,MONDRIAN,166897
M AA N,MON,MONSIGNOR,194124
M AA N,MON,MONSOONAL,26418
M AA N,MON,MONTAGE,985815
M AA N,MON,MONTAGU,304195
M AA N,MON,MONTANA,22338359
M AA N,MON,MONTE,6411384
M AA N,MON,MONTENEGRO,4207533
M AA N,MON,MONTEREY,4961492
M AA N,MON,MONTERO,466985
M AA N,MON,MONTERREY,1043205
M AA N,MON,MONTES,303659
M AA N,MON,MONTESSORI,998071
M AA N,MON,MONTEVIDEO,650159
M AA N,MON,MONTICELLO,1341468
M AA N,MON,MONZONITE,15182
M AA N,MON,VERMONTER,37567
M AA N,MENT,DENOUEMENT,92956
M AA N,MAN,MANTECA,275153
M AA N,MAN,OMAN,6297262
M AA N,MONT,MONTSERRAT,3446859
L OY T,LOIT,BELOIT,640856
L AO,LO,BELONGING,4324385
L AO,LO,BELONGINGS,903475
L AO,LO,CARLOTTA,189995
L AO,LO,CATALOGER,114767
L AO,LO,GENEALOGY,10127416
L AO,LO,LOGGING,8976964
L AO,LO,LONGING,1264187
L AO,LO,LONGINGLY,68574
L AO,LO,LONGISH,104854
L AO,LO,LONNIE,768273
L AO,LO,LONNY,83885
L AO,LO,PHRASEOLOGY,134101
L AO,LAW,BYLAW,1070798
L AO,LAW,LAW,216122487
L AO,LAW,LAWBREAKER,17050
L AO,LAW,LAWBREAKING,18725
L AO,LAW,LAWFUL,2429707
L AO,LAW,LAWFULLY,843098
L AO,LAW,LAWMAKER,401419
L AO,LAW,LAWMAKING,93957
L AO,LAW,LAWYER,30253229
L AO,LAW,LAWYERLY,18027
L AO,LOP,ENCEPHALOPATHY,392413
L AO,LOG,GENEALOGICAL,1868477
L AO,LOG,ORNITHOLOGICAL,218475
L AO,O,KILOMETRE,628740
L AO,LAUD,LAUDABLE,260463
L AO,LAUD,LAUDATORY,43735
L AO,LAU,LAUDANUM,32423
L AO,LAU,LAUDER,1419067
L AO,LAU,LAUSANNE,1092774
L AO,LA,LAWING,16130
L AO,LOZ,LOZENGE,152717
NG IH NG,NGING,BELONGING,4324385
NG IH NG,NGING,BRINGING,15970507
NG IH NG,NGING,CLINGING,621996
NG IH NG,NGING,FLINGING,171727
NG IH NG,NGING,HANGING,10190519
NG IH NG,NGING,HARANGUING,21050
NG IH NG,NGING,LONGING,1264187
NG IH NG,NGING,MUDSLINGING,43725
NG IH NG,NGING,OVERHANGING,204576
NG IH NG,NGING,PINGING,435141
NG IH NG,NGING,RINGING,2151327
NG IH NG,NGING,SINGING,10349448
NG IH NG,NGING,SPRINGING,388407
NG IH NG,NGING,STINGING,485905
NG IH NG,NGING,STRINGING,366014
NG IH NG,NGING,SWINGING,3501986
NG IH NG,NGING,UPBRINGING,536930
NG IH NG,NGING,WRINGING,210392
NG IH NG Z,NGINGS,BELONGINGS,903475
B EH L T,BELT,BELT,17247395
D IH R,DERE,BELVEDERE,834387
D IH R,DERE,BELVIDERE,328305
D IH R,DIER,BOMBARDIER,586022
D IH R,DIER,BRIGADIER,602807
D IH R,DEAR,DEAR,20608432
D IH R,DEAR,DEARLY,870151
D IH R,DEAR,DEARY,118782
D IH R,DEAR,ENDEARMENT,106368
D IH R,DEER,DEER,10007644
D IH R,DER,DERAIL,318983
D IH R,DER,DERAILMENT,146331
D IH R,DER,DERANGED,395644
D IH R,DER,DERIDE,93771
D IH R,DER,DERIDED,157058
D IH R,DER,DERIDING,31628
D IH R,DIR,INDIRA,350271
D IH R,DIR,MISDIRECT,24115
D IH R,DEIR,MADEIRA,1584124
B EH M,BEM,BEM,410955
D JH IY,JI,BEMIDJI,607283
M OW N,MOAN,BEMOAN,92003
M OW N,MOAN,MOAN,1030590
M OW N,MONE,HORMONE,8108338
M OW N,MONE,PHEROMONE,845929
M OW N,MON,MON,72427611
M OW N,MON,MONTALVO,98567
M OW N,MON,MONTANARI,66886
M OW N,MON,RAIMONDI,65986
M OW N,MON,RAMON,1768774
B EH N,BEN,BEN,24884330
B EH N,BEN,BENDA,83643
B EH N,BEN,BENDED,81251
B EH N,BEN,BENDER,1614611
B EH N,BEN,BENDING,2583558
B EH N,BEN,BENJAMIN,9775193
B EH N,BEN,BENJY,90514
B EH N,BEN,BENTONITE,222565
B EH N,BEN,BENTONVILLE,357550
B EH N,BEN,BENVENUTO,140277
B EH N,BEN,BENZENE,1117769
B EH N,BEN,BENZINE,102888
B EH N,BEN,DEBENTURE,231181
B EH N,BEN,UNBENDING,48771
B EH N,BENC,BENCHER,43334
B EH N,BENN,BENN,468901
B EH N CH,BENCH,BENCH,8992211
B EH N D,BEND,BEND,9342191
B EH N D Z,BENDS,BENDS,1010930
N IY TH,NEATH,BENEATH,7362453
N IY TH,NEATH,UNDERNEATH,3321843
K T IY N,TINE,BENEDICTINE,466916
F AE,FAC,BENEFACTOR,389057
F AE,FAC,FACET,1221287
F AE,FAC,FACETED,1230444
F AE,FAC,FACILE,360297
F AE,FAC,FACSIMILE,2956598
F AE,FAC,FACTION,1629665
F AE,FAC,FACTIONAL,108931
F AE,FAC,FACTITIOUS,45611
F AE,FAC,FACTORING,1868521
F AE,FAC,FACTORY,26708317
F AE,FAC,FACTUAL,3008091
F AE,FAC,FACTUALLY,279414
F AE,FAC,FACULTATIVE,103535
F AE,FAC,FACULTY,52815755
F AE,FAC,LIQUEFACTION,198458
F AE,FAC,MALEFACTOR,22440
F AE,FAC,MANUFACTURE,9020752
F AE,FAC,MANUFACTURED,9345751
F AE,FAC,MANUFACTURER,58125159
F AE,FAC,MANUFACTURING,40781457
F AE,FAC,MULTIFACETED,395679
F AE,FAC,NONMANUFACTURING,33152
F AE,FAC,OLFACTORY,687774
F AE,FAC,REMANUFACTURE,74315
F AE,FAC,REMANUFACTURED,1397097
F AE,FAC,SURFACTANT,563507
F AE,FAB,CONFABULATION,28724
F AE,FAB,FABRICANT,144914
F AE,FAB,FABRICATE,388317
F AE,FAB,FABRICATED,1914220
F AE,FAB,FABRICATING,514366
F AE,FAB,FABRICATION,3624802
F AE,FAB,FABRICATOR,260808
F AE,FAB,FABULOUS,7135769
F AE,FAB,FABULOUSLY,210009
F AE,FAB,PREFABRICATION,34533
F AE,FAM,DEFAMATORY,665848
F AE,FAM,FAMILY,254164055
F AE,FAM,FAMINE,1408340
F AE,FAM,FAMISHED,79311
F AE,PHA,EMPHATIC,326393
F AE,PHA,LYMPHATIC,687936
F AE,PHA,PHALLIC,152004
F AE,PHA,STEPHANIA,16927
F AE,FAD,FADIMAN,43198
F AE,FA,FALLA,138716
F AE,FA,FALLACY,727996
F AE,FA,FALLIBILITY,53713
F AE,FA,FALLIBLE,145918
F AE,FA,FALLON,1161513
F AE,FA,FALLOW,411349
F AE,FA,FANNIE,1333454
F AE,FA,FANNING,673919
F AE,FA,FANNY,1516099
F AE,FA,FATTY,5363547
F AE,FA,INFALLIBILITY,144692
F AE,FA,INFALLIBLE,390285
F AE,FAS,FASCINATE,149252
F AE,FAS,FASCINATED,1228746
F AE,FAS,FASCINATING,5694739
F AE,FAS,FASCINATION,1184058
F AE,FAS,FASCIST,1167590
F AE,FAS,FASHION,43883676
F AE,FAS,FASTEN,577472
F AE,FAS,FASTENER,920224
F AE,FAS,FASTENING,840156
F AE,FASH,FASHIONABLE,2268946
F AE,FASH,FASHIONABLY,120801
F AE,FASH,UNFASHIONABLE,109922
F AE,FATH,FATHOM,660038
F AE,FATH,FATHOMS,163442
F AE,FATH,UNFATHOMABLE,176192
F AE,FAT,FATIMA,629943
F AE,FAT,FATUOUS,64704
F AE,FAT,INDEFATIGABLE,122969
F AE,FAT,INFATUATED,137252
F AE,FAT,INFATUATION,263237
F AE,PHAG,PHAGOCYTE,27422
F AE,FAN,PROFANITY,958756
V EY N,VEN,BENEVENTO,77206
V EY N,VAIN,VAIN,2406302
V EY N,VANE,VANE,566982
V EY N,VEIN,VEIN,3084240
B EH NG,BENG,BENGALI,1318787
N L IY,LY,BENIGNLY,30543
N L IY,LY,BRAZENLY,81353
N L IY,LY,CERTAINLY,26984060
N L IY,LY,CLANDESTINELY,61571
N L IY,LY,CLEANLY,559873
N L IY,LY,COMMONLY,11638541
N L IY,LY,DIVINELY,273497
N L IY,LY,EVENLY,2059380
N L IY,LY,FINELY,1922347
N L IY,LY,GENTLEMANLY,92032
N L IY,LY,HEAVENLY,3663141
N L IY,LY,HUMANELY,148390
N L IY,LY,HUMANLY,249857
N L IY,LY,KEENLY,502306
N L IY,LY,LONELY,7567701
N L IY,LY,MAINLY,16297110
N L IY,LY,MANLY,1260481
N L IY,LY,MATRONLY,27392
N L IY,LY,MISTAKENLY,784752
N L IY,LY,PLAINLY,1312242
N L IY,LY,ROUTINELY,2814368
N L IY,LY,SLOVENLY,50518
N L IY,LY,STUBBORNLY,225542
N L IY,LY,SUDDENLY,11523262
N L IY,LY,THINLY,687257
N L IY,LY,UNCOMMONLY,153489
N L IY,LY,UNEVENLY,179572
N L IY,LY,UNGAINLY,70338
N L IY,LY,VAINLY,176085
N L IY,LI,CLEANLINESS,3226595
N L IY,LI,LONELINESS,1139466
N L IY,NLY,GENUINELY,1911150
N L IY,NLY,ONLY,661844114
N L IY,LEY,MCKINLEY,1199853
N L IY,LE,NONLETHAL,74560
N IH N,NIN,BENIN,4874165
N IH N,NIN,CRONIN,593423
N IH N,NIN,MELATONIN,767159
N IH N,NIN,RONIN,874042
N IH N,NIN,SEROTONIN,1304253
N IH N,NIN,UNINCORPORATED,855075
N IH N,NIN,UNINDICTED,18841
N IH N,NIN,UNINFECTED,186688
N IH N,NIN,UNINFORMATIVE,72362
N IH N,NIN,UNINFORMED,443414
N IH N,NIN,UNINHABITABLE,104626
N IH N,NIN,UNINHABITED,259402
N IH N,NIN,UNINHIBITED,245626
N IH N,NIN,UNINJURED,131953
N IH N,NIN,UNINSURABLE,35821
N IH N,NIN,UNINSURED,1952489
N IH N,NIN,UNINTENDED,1025052
N IH N,NIN,UNINTENTIONAL,734766
N IH N,NIN,UNINTERRUPTED,1055834
N IH N,NIN,UNINVITED,214986
N IH N,NIN,UNINVITING,32593
N IH N,NIN,UNINVOLVED,80754
N IH N,IN,BRADYKININ,145184
N IH N,IN,NONINTERFERENCE,23342
N IH N,IN,PENINSULA,6592516
N IH N,IN,PENINSULAR,378796
N IH N,NEN,UNENTHUSIASTIC,32650
V EH,VE,BENVENUTO,140277
V EH,VE,BIENVENU,48662
V EH,VE,EVELINA,77042
V EH,VE,MACHIAVELLI,380519
V EH,VE,MACHIAVELLIAN,105587
V EH,VE,NOVELLA,483623
V EH,VE,NOVELLO,202944
V EH,VE,PROVENIENCE,21080
V EH,VE,RAVENNA,565283
V EH,VE,VEDDER,167514
V EH,VE,VEGAN,2642418
V EH,VE,VELA,387971
V EH,VE,VELODROME,109806
V EH,VE,VELOUR,924178
V EH,VE,VESSEL,8794883
V EH,VEC,CONVECTION,1871233
V EH,VEC,CONVECTIVE,611543
V EH,VEC,INVECTIVE,120389
V EH,VEC,VECTOR,15924418
V EH,VEL,DEVELOP,55611036
V EH,VEL,DEVELOPABLE,80029
V EH,VEL,DEVELOPED,63250401
V EH,VEL,DEVELOPER,35890230
V EH,VEL,DEVELOPING,42769271
V EH,VEL,DEVELOPMENT,286291411
V EH,VEL,DEVELOPMENTAL,7812620
V EH,VEL,ENVELOP,160788
V EH,VEL,ENVELOPED,362244
V EH,VEL,ENVELOPING,202298
V EH,VEL,REDEVELOP,162891
V EH,VEL,REDEVELOPMENT,2820529
V EH,VEL,REVELATORY,106786
V EH,VEL,TREVELYAN,117905
V EH,VEL,UNDERDEVELOPED,415457
V EH,VEL,UNDERDEVELOPMENT,143491
V EH,VES,EFFERVESCENT,216424
V EH,VES,VESICLE,383498
V EH,VAD,EVADNE,16778
V EH,VET,INVETERATE,90730
V EH,VET,VETERAN,8886185
V EH,VEG,VEGETAL,143158
V EH,VEG,VEGETARIAN,6084997
V EH,VEG,VEGETATE,22137
V EH,VEG,VEGETATION,6067206
V EH,VEG,VEGETATIVE,797739
V EH,VEN,VENERABLE,882393
V EH,VEN,VENERATE,53115
V EH,VEN,VENERATION,181463
V EH,VEN,VENEZUELA,10796973
V EH,VEN,VENICE,8890952
V EH,VEN,VENISON,435283
V EH,VEN,VENOM,1883158
V EH,VEN,VENOMOUS,317422
V EH,VEN,VENUE,14204074
V EH,VEX,VEXATIOUS,119474
Z IY N,ZENE,BENZENE,1117769
Z IY N,ZINE,BENZINE,102888
Z IY N,ZINE,HYDRAZINE,130161
Z IY N,ZINE,MAGAZINE,89744012
Z IY N,ZINE,NEWSMAGAZINE,138676
Z IY N,SINE,CUISINE,8575966
Z IY N,SINE,LIMOUSINE,4007578
Z IY N,ZEN,ZENGER,49596
W UH L F,WULF,BEOWULF,819374
W UH L F,WOLF,WOLF,13001992
W UH L F,WOLFE,WOLFE,2512558
W UH L F,WOLFF,WOLFF,1269426
W UH L F,WOOLF,WOOLF,769007
K W IY TH,QUEATH,BEQUEATH,163975
K W EH S T,QUEST,BEQUEST,600153
K W EH S T,QUEST,INQUEST,425781
K W EH S T,QUEST,QUEST,14258533
K W EH S T,QUEST,REQUEST,124620318
K T AH S,TES,BERCHTESGADEN,224162
K T AH S,TUS,CACTUS,2475082
K T AH S,TUS,PROSPECTUS,3149682
K T AH S,TICE,MALPRACTICE,5656959
IY V,EAVE,BEREAVE,13647
IY V,EAVE,EAVE,107576
IY V,EVE,EVE,13237067
IY V,IVE,NAIVE,1848489
EH F T,EFT,BEREFT,228746
AH T S,ETS,BERETS,167414
G Z M AH,MA,BERGSMA,33795
B ER K,BERK,BERK,318987
B ER K,BIRK,BIRK,118557
B ER K,BURK,BURK,338433
B ER K,BURKE,BURKE,5646090
B ER M,BERM,BERM,235818
D AH Z,DAS,BERMUDAS,86951
D AH Z,DAS,LEONIDAS,235079
D AH Z,DOES,DOES,314018806
D EH T,DETTE,BERNADETTE,704531
D EH T,DETTE,CLAUDETTE,242439
D EH T,DETTE,ODETTE,258341
D EH T,DETTE,VEDETTE,30540
D EH T,DET,CADET,1717624
D EH T,DET,GALLAUDET,234008
D EH T,DEBT,DEBT,51349877
N AA R D,NARD,BERNARD,7416113
N AA R D,NARD,CANARD,188969
N AA R D,NARD,FRAGONARD,122004
N AA R D,NARD,NARD,45844
N AA R,NAR,BERNARDO,847090
N AA R,NAR,DINAR,3399128
N AA R,NAR,INARTICULATE,103901
N AA R,NAR,MONTANARI,66886
N AA R,NAR,NARA,871827
N AA R,NAR,NARCISSIST,192189
N AA R,NAR,NARCISSISTIC,300480
N AA R,NAR,NARCISSUS,357749
N AA R,NAR,NARCOLEPSY,237346
N AA R,NAR,NARCOTIC,1097767
N AA R,NAR,SEMINAR,19021971
N AA R,NAR,SONAR,1341822
N AA R,AR,CYNARA,47987
